,date,away_team,home_team,away_points,home_points,season,regular_season,away_team_id,home_team_id
4364,20210619,LAN,ARI,9,3,2,1,19,6
4365,20210619,MIA,CHN,11,1,2,1,5,15
4366,20210619,MIL,COL,6,5,2,1,2,14
4367,20210619,CLE,PIT,3,6,2,1,24,7
4368,20210619,CIN,SDN,5,7,2,1,27,17
4369,20210619,PHI,SFN,13,6,2,1,29,0
4370,20210619,NYN,WAS,5,1,2,1,16,23
4371,20210619,NYN,WAS,2,6,2,1,16,23
4372,20210619,DET,ANA,3,8,2,1,3,12
4373,20210619,TOR,BAL,10,7,2,1,13,8
4374,20210619,CHA,HOU,3,7,2,1,18,26
4375,20210619,BOS,KCA,7,1,2,1,22,10
4376,20210619,OAK,NYA,5,7,2,1,28,1
4377,20210619,TBA,SEA,5,6,2,1,21,11
4378,20210619,MIN,TEX,3,2,2,1,9,25
4379,20210620,LAN,ARI,9,8,2,1,19,6
4380,20210620,SLN,ATL,9,1,2,1,20,4
4381,20210620,SLN,ATL,0,1,2,1,20,4
4382,20210620,MIA,CHN,0,2,2,1,5,15
4383,20210620,MIL,COL,7,6,2,1,2,14
4384,20210620,CLE,PIT,2,1,2,1,24,7
4385,20210620,CIN,SDN,2,3,2,1,27,17
4386,20210620,PHI,SFN,2,11,2,1,29,0
4387,20210620,NYN,WAS,2,5,2,1,16,23
4388,20210620,DET,ANA,5,3,2,1,3,12
4389,20210620,TOR,BAL,7,4,2,1,13,8
4390,20210620,CHA,HOU,2,8,2,1,18,26
4391,20210620,BOS,KCA,3,7,2,1,22,10
4392,20210620,OAK,NYA,1,2,2,1,28,1
4393,20210620,TBA,SEA,2,6,2,1,21,11
4394,20210620,MIN,TEX,4,2,2,1,9,25
4395,20210621,MIL,ARI,1,5,2,1,2,6
4396,20210621,CLE,CHN,4,0,2,1,24,15
4397,20210621,ATL,NYN,2,4,2,1,4,16
4398,20210621,ATL,NYN,1,0,2,1,4,16
4399,20210621,LAN,SDN,2,6,2,1,19,17
4400,20210621,HOU,BAL,10,2,2,1,26,8
4401,20210621,CIN,MIN,5,7,2,1,27,9
4402,20210621,OAK,TEX,3,8,2,1,28,25
4403,20210622,MIL,ARI,5,0,2,1,2,6
4404,20210622,CLE,CHN,1,7,2,1,24,15
4405,20210622,TOR,MIA,2,1,2,1,13,5
4406,20210622,ATL,NYN,3,0,2,1,4,16
4407,20210622,WAS,PHI,3,2,2,1,23,29
4408,20210622,CHA,PIT,3,6,2,1,18,7
4409,20210622,LAN,SDN,2,3,2,1,19,17
4410,20210622,SFN,ANA,5,0,2,1,0,12
4411,20210622,HOU,BAL,3,1,2,1,26,8
4412,20210622,SLN,DET,2,8,2,1,20,3
4413,20210622,CIN,MIN,10,7,2,1,27,9
4414,20210622,KCA,NYA,6,5,2,1,10,1
4415,20210622,COL,SEA,1,2,2,1,14,11
4416,20210622,BOS,TBA,9,5,2,1,22,21
4417,20210622,OAK,TEX,13,6,2,1,28,25
4418,20210623,MIL,ARI,3,2,2,1,2,6
4419,20210623,TOR,MIA,3,1,2,1,13,5
4420,20210623,ATL,NYN,3,7,2,1,4,16
4421,20210623,WAS,PHI,13,12,2,1,23,29
4422,20210623,CHA,PIT,4,3,2,1,18,7
4423,20210623,LAN,SDN,3,5,2,1,19,17
4424,20210623,SFN,ANA,9,3,2,1,0,12
4425,20210623,HOU,BAL,13,0,2,1,26,8
4426,20210623,SLN,DET,2,6,2,1,20,3
4427,20210623,KCA,NYA,5,6,2,1,10,1
4428,20210623,COL,SEA,5,2,2,1,14,11
4429,20210623,BOS,TBA,2,8,2,1,22,21
4430,20210623,OAK,TEX,3,5,2,1,28,25
4431,20210624,ATL,CIN,3,5,2,1,4,27
4432,20210624,CHN,LAN,4,0,2,1,15,19
4433,20210624,WAS,MIA,7,3,2,1,23,5
4434,20210624,PIT,SLN,8,2,2,1,7,20
4435,20210624,HOU,DET,12,3,2,1,26,3
4436,20210624,CLE,MIN,4,1,2,1,24,9
4437,20210624,KCA,NYA,1,8,2,1,10,1
4438,20210624,BOS,TBA,0,1,2,1,22,21
4439,20210624,OAK,TEX,5,1,2,1,28,25
4440,20210624,BAL,TOR,0,9,2,1,8,13
4441,20210625,ATL,CIN,3,2,2,1,4,27
4442,20210625,CHN,LAN,2,6,2,1,15,19
4443,20210625,WAS,MIA,2,11,2,1,23,5
4444,20210625,COL,MIL,4,5,2,1,14,2
4445,20210625,PHI,NYN,1,2,2,1,29,16
4446,20210625,PHI,NYN,2,1,2,1,29,16
4447,20210625,ARI,SDN,5,11,2,1,6,17
4448,20210625,OAK,SFN,0,2,2,1,28,0
4449,20210625,PIT,SLN,5,4,2,1,7,20
4450,20210625,NYA,BOS,3,5,2,1,1,22
4451,20210625,SEA,CHA,9,3,2,1,11,18
4452,20210625,CLE,MIN,7,8,2,1,24,9
4453,20210625,ANA,TBA,3,4,2,1,12,21
4454,20210625,KCA,TEX,4,9,2,1,10,25
4455,20210625,BAL,TOR,6,5,2,1,8,13
4456,20210626,ATL,CIN,1,4,2,1,4,27
4457,20210626,CHN,LAN,2,3,2,1,15,19
4458,20210626,WAS,MIA,2,3,2,1,23,5
4459,20210626,COL,MIL,4,10,2,1,14,2
4460,20210626,PHI,NYN,3,4,2,1,29,16
4461,20210626,ARI,SDN,10,1,2,1,6,17
4462,20210626,OAK,SFN,5,6,2,1,28,0
4463,20210626,PIT,SLN,1,3,2,1,7,20
4464,20210626,NYA,BOS,2,4,2,1,1,22
4465,20210626,SEA,CHA,3,2,2,1,11,18
4466,20210626,HOU,DET,1,3,2,1,26,3
4467,20210626,HOU,DET,3,2,2,1,26,3
4468,20210626,ANA,TBA,3,13,2,1,12,21
4469,20210626,KCA,TEX,0,8,2,1,10,25
4470,20210626,BAL,TOR,4,12,2,1,8,13
4471,20210627,ATL,CIN,4,0,2,1,4,27
4472,20210627,CHN,LAN,1,7,2,1,15,19
4473,20210627,WAS,MIA,5,1,2,1,23,5
4474,20210627,COL,MIL,0,5,2,1,14,2
4475,20210627,PHI,NYN,4,2,2,1,29,16
4476,20210627,ARI,SDN,4,5,2,1,6,17
4477,20210627,OAK,SFN,6,2,2,1,28,0
4478,20210627,PIT,SLN,7,2,2,1,7,20
4479,20210627,NYA,BOS,2,9,2,1,1,22
4480,20210627,SEA,CHA,5,7,2,1,11,18
4481,20210627,HOU,DET,1,2,2,1,26,3
4482,20210627,CLE,MIN,2,8,2,1,24,9
4483,20210627,ANA,TBA,6,4,2,1,12,21
4484,20210627,KCA,TEX,1,4,2,1,10,25
4485,20210627,BAL,TOR,2,5,2,1,8,13
4486,20210628,PHI,CIN,4,12,2,1,29,27
4487,20210628,PIT,COL,0,2,2,1,7,14
4488,20210628,SFN,LAN,2,3,2,1,0,19
4489,20210628,CHN,MIL,4,14,2,1,15,2
4490,20210628,ARI,SLN,1,7,2,1,6,20
4491,20210628,NYN,WAS,4,8,2,1,16,23
4492,20210628,KCA,BOS,5,6,2,1,10,22
4493,20210628,DET,CLE,5,13,2,1,3,24
4494,20210628,BAL,HOU,9,7,2,1,8,26
4495,20210628,ANA,NYA,5,3,2,1,12,1
4496,20210629,NYN,ATL,4,3,2,1,16,4
4497,20210629,SDN,CIN,5,4,2,1,17,27
4498,20210629,PIT,COL,0,8,2,1,7,14
4499,20210629,SFN,LAN,1,3,2,1,0,19
4500,20210629,CHN,MIL,1,2,2,1,15,2
4501,20210629,MIA,PHI,3,4,2,1,5,29
4502,20210629,ARI,SLN,2,3,2,1,6,20
4503,20210629,TBA,WAS,3,4,2,1,21,23
4504,20210629,KCA,BOS,6,7,2,1,10,22
4505,20210629,MIN,CHA,6,7,2,1,9,18
4506,20210629,BAL,HOU,13,3,2,1,8,26
4507,20210629,ANA,NYA,5,11,2,1,12,1
4508,20210629,TEX,OAK,5,4,2,1,25,28
4509,20210629,SEA,TOR,3,9,2,1,11,13
4510,20210630,NYN,ATL,2,20,2,1,16,4
4511,20210630,SDN,CIN,7,5,2,1,17,27
4512,20210630,PIT,COL,2,6,2,1,7,14
4513,20210630,CHN,MIL,7,15,2,1,15,2
4514,20210630,MIA,PHI,11,6,2,1,5,29
4515,20210630,ARI,SLN,4,7,2,1,6,20
4516,20210630,TBA,WAS,6,15,2,1,21,23
4517,20210630,KCA,BOS,2,6,2,1,10,22
4518,20210630,MIN,CHA,3,13,2,1,9,18
4519,20210630,DET,CLE,9,4,2,1,3,24
4520,20210630,DET,CLE,7,1,2,1,3,24
4521,20210630,BAL,HOU,5,2,2,1,8,26
4522,20210630,ANA,NYA,11,8,2,1,12,1
4523,20210630,TEX,OAK,1,3,2,1,25,28
4524,20210630,SEA,TOR,9,7,2,1,11,13
4525,20210701,SFN,ARI,3,5,2,1,0,6
4526,20210701,NYN,ATL,3,4,2,1,16,4
4527,20210701,SDN,CIN,4,5,2,1,17,27
4528,20210701,SLN,COL,2,5,2,1,20,14
4529,20210701,MIL,PIT,7,2,2,1,2,7
4530,20210701,LAN,WAS,6,2,2,1,19,23
4531,20210701,KCA,BOS,1,15,2,1,10,22
4532,20210701,MIN,CHA,5,8,2,1,9,18
4533,20210701,HOU,CLE,7,2,2,1,26,24
4534,20210701,TEX,OAK,8,3,2,1,25,28
4535,20210701,SEA,TOR,7,2,2,1,11,13
4536,20210702,SFN,ARI,11,4,2,1,0,6
4537,20210702,MIA,ATL,0,1,2,1,5,4
4538,20210702,CHN,CIN,1,2,2,1,15,27
4539,20210702,SLN,COL,9,3,2,1,20,14
4540,20210702,SDN,PHI,3,4,2,1,17,29
4541,20210702,MIL,PIT,7,2,2,1,2,7
4542,20210702,LAN,WAS,10,5,2,1,19,23
4543,20210702,BAL,ANA,7,8,2,1,8,12
4544,20210702,HOU,CLE,6,3,2,1,26,24
4545,20210702,CHA,DET,8,2,2,1,18,3
4546,20210702,MIN,KCA,4,7,2,1,9,10
4547,20210702,BOS,OAK,3,2,2,1,22,28
4548,20210702,TEX,SEA,4,5,2,1,25,11
4549,20210702,TBA,TOR,1,11,2,1,21,13
4550,20210703,SFN,ARI,6,5,2,1,0,6
4551,20210703,MIA,ATL,3,2,2,1,5,4
4552,20210703,CHN,CIN,2,3,2,1,15,27
4553,20210703,SLN,COL,2,3,2,1,20,14
4554,20210703,SDN,PHI,2,4,2,1,17,29
4555,20210703,MIL,PIT,11,2,2,1,2,7
4556,20210703,LAN,WAS,5,3,2,1,19,23
4557,20210703,BAL,ANA,1,4,2,1,8,12
4558,20210703,HOU,CLE,3,2,2,1,26,24
4559,20210703,CHA,DET,5,11,2,1,18,3
4560,20210703,MIN,KCA,3,6,2,1,9,10
4561,20210703,NYN,NYA,8,3,2,1,16,1
4562,20210703,BOS,OAK,6,7,2,1,22,28
4563,20210703,TEX,SEA,7,3,2,1,25,11
4564,20210703,TBA,TOR,3,6,2,1,21,13
4565,20210704,SFN,ARI,5,2,2,1,0,6
4566,20210704,MIA,ATL,7,8,2,1,5,4
4567,20210704,CHN,CIN,2,3,2,1,15,27
4568,20210704,SLN,COL,2,3,2,1,20,14
4569,20210704,SDN,PHI,11,1,2,1,17,29
4570,20210704,MIL,PIT,0,2,2,1,2,7
4571,20210704,LAN,WAS,5,1,2,1,19,23
4572,20210704,BAL,ANA,5,6,2,1,8,12
4573,20210704,HOU,CLE,4,3,2,1,26,24
4574,20210704,CHA,DET,5,6,2,1,18,3
4575,20210704,MIN,KCA,6,2,2,1,9,10
4576,20210704,NYN,NYA,10,5,2,1,16,1
4577,20210704,NYN,NYA,2,4,2,1,16,1
4578,20210704,BOS,OAK,1,0,2,1,22,28
4579,20210704,TEX,SEA,1,4,2,1,25,11
4580,20210704,TBA,TOR,5,1,2,1,21,13
4581,20210705,PHI,CHN,13,3,2,1,29,15
4582,20210705,LAN,MIA,4,5,2,1,19,5
4583,20210705,MIL,NYN,2,4,2,1,2,16
4584,20210705,ATL,PIT,1,11,2,1,4,7
4585,20210705,WAS,SDN,7,5,2,1,23,17
4586,20210705,SLN,SFN,5,3,2,1,20,0
4587,20210705,BOS,ANA,5,4,2,1,22,12
4588,20210705,CIN,KCA,6,2,2,1,27,10
4589,20210705,CHA,MIN,5,8,2,1,18,9
4590,20210705,CLE,TBA,8,9,2,1,24,21
4591,20210705,DET,TEX,7,3,2,1,3,25
4592,20210706,COL,ARI,3,4,2,1,14,6
4593,20210706,PHI,CHN,15,10,2,1,29,15
4594,20210706,LAN,MIA,1,2,2,1,19,5
4595,20210706,ATL,PIT,1,2,2,1,4,7
4596,20210706,WAS,SDN,4,7,2,1,23,17
4597,20210706,SLN,SFN,6,5,2,1,20,0
4598,20210706,BOS,ANA,3,5,2,1,22,12
4599,20210706,TOR,BAL,5,7,2,1,13,8
4600,20210706,OAK,HOU,6,9,2,1,28,26
4601,20210706,CIN,KCA,6,7,2,1,27,10
4602,20210706,CHA,MIN,4,1,2,1,18,9
4603,20210706,NYA,SEA,12,1,2,1,1,11
4604,20210706,DET,TEX,5,10,2,1,3,25
4605,20210707,COL,ARI,4,6,2,1,14,6
4606,20210707,PHI,CHN,3,8,2,1,29,15
4607,20210707,LAN,MIA,6,9,2,1,19,5
4608,20210707,MIL,NYN,3,4,2,1,2,16
4609,20210707,MIL,NYN,5,0,2,1,2,16
4610,20210707,ATL,PIT,14,3,2,1,4,7
4611,20210707,WAS,SDN,15,5,2,1,23,17
4612,20210707,SLN,SFN,2,5,2,1,20,0
4613,20210707,BOS,ANA,4,5,2,1,22,12
4614,20210707,TOR,BAL,10,2,2,1,13,8
4615,20210707,OAK,HOU,3,4,2,1,28,26
4616,20210707,CIN,KCA,5,2,2,1,27,10
4617,20210707,CHA,MIN,6,1,2,1,18,9
4618,20210707,NYA,SEA,5,4,2,1,1,11
4619,20210707,CLE,TBA,1,8,2,1,24,21
4620,20210707,CLE,TBA,0,4,2,1,24,21
4621,20210707,DET,TEX,5,3,2,1,3,25
4622,20210708,COL,ARI,9,3,2,1,14,6
4623,20210708,PHI,CHN,8,0,2,1,29,15
4624,20210708,LAN,MIA,6,1,2,1,19,5
4625,20210708,CIN,MIL,3,5,2,1,27,2
4626,20210708,WAS,SDN,8,9,2,1,23,17
4627,20210708,KCA,CLE,4,7,2,1,10,24
4628,20210708,OAK,HOU,2,1,2,1,28,26
4629,20210708,DET,MIN,3,5,2,1,3,9
4630,20210708,NYA,SEA,0,4,2,1,1,11
4631,20210709,SLN,CHN,5,10,2,1,20,15
4632,20210709,ARI,LAN,5,2,2,1,6,19
4633,20210709,ATL,MIA,5,0,2,1,4,5
4634,20210709,CIN,MIL,2,0,2,1,27,2
4635,20210709,PIT,NYN,4,13,2,1,7,16
4636,20210709,COL,SDN,2,4,2,1,14,17
4637,20210709,WAS,SFN,3,5,2,1,23,0
4638,20210709,CHA,BAL,12,1,2,1,18,8
4639,20210709,PHI,BOS,5,11,2,1,29,22
4640,20210709,KCA,CLE,1,2,2,1,10,24
4641,20210709,NYA,HOU,4,0,2,1,1,26
4642,20210709,DET,MIN,2,4,2,1,3,9
4643,20210709,ANA,SEA,3,7,2,1,12,11
4644,20210709,TOR,TBA,1,7,2,1,13,21
4645,20210709,OAK,TEX,2,3,2,1,28,25
4646,20210710,SLN,CHN,6,0,2,1,20,15
4647,20210710,ARI,LAN,1,22,2,1,6,19
4648,20210710,ATL,MIA,5,4,2,1,4,5
4649,20210710,CIN,MIL,4,3,2,1,27,2
4650,20210710,PIT,NYN,6,2,2,1,7,16
4651,20210710,PIT,NYN,2,4,2,1,7,16
4652,20210710,COL,SDN,3,0,2,1,14,17
4653,20210710,WAS,SFN,4,10,2,1,23,0
4654,20210710,CHA,BAL,8,3,2,1,18,8
4655,20210710,PHI,BOS,11,2,2,1,29,22
4656,20210710,KCA,CLE,6,14,2,1,10,24
4657,20210710,NYA,HOU,1,0,2,1,1,26
4658,20210710,DET,MIN,4,9,2,1,3,9
4659,20210710,ANA,SEA,0,2,2,1,12,11
4660,20210710,TOR,TBA,2,5,2,1,13,21
4661,20210710,OAK,TEX,8,4,2,1,28,25
4662,20210711,ARI,LAN,4,7,2,1,6,19
4663,20210711,ATL,MIA,4,7,2,1,4,5
4664,20210711,CIN,MIL,3,1,2,1,27,2
4665,20210711,PIT,NYN,6,5,2,1,7,16
4666,20210711,COL,SDN,3,1,2,1,14,17
4667,20210711,WAS,SFN,1,3,2,1,23,0
4668,20210711,CHA,BAL,7,5,2,1,18,8
4669,20210711,PHI,BOS,5,4,2,1,29,22
4670,20210711,NYA,HOU,7,8,2,1,1,26
4671,20210711,DET,MIN,9,12,2,1,3,9
4672,20210711,ANA,SEA,7,1,2,1,12,11
4673,20210711,TOR,TBA,3,1,2,1,13,21
4674,20210711,OAK,TEX,4,1,2,1,28,25
4675,20210716,CHN,ARI,5,1,2,1,15,6
4676,20210716,TBA,ATL,7,6,2,1,21,4
4677,20210716,MIL,CIN,11,6,2,1,2,27
4678,20210716,LAN,COL,10,4,2,1,19,14
4679,20210716,MIA,PHI,2,5,2,1,5,29
4680,20210716,MIA,PHI,7,0,2,1,5,29
4681,20210716,NYN,PIT,1,4,2,1,16,7
4682,20210716,SFN,SLN,7,2,2,1,0,20
4683,20210716,SDN,WAS,24,8,2,1,17,23
4684,20210716,SEA,ANA,6,5,2,1,11,12
4685,20210716,HOU,CHA,7,1,2,1,26,18
4686,20210716,BAL,KCA,2,9,2,1,8,10
4687,20210716,BOS,NYA,4,0,2,1,22,1
4688,20210716,CLE,OAK,4,5,2,1,24,28
4689,20210716,TEX,TOR,2,10,2,1,25,13
4690,20210717,CHN,ARI,4,2,2,1,15,6
4691,20210717,TBA,ATL,0,9,2,1,21,4
4692,20210717,MIL,CIN,7,4,2,1,2,27
4693,20210717,LAN,COL,9,2,2,1,19,14
4694,20210717,MIA,PHI,2,4,2,1,5,29
4695,20210717,NYN,PIT,7,9,2,1,16,7
4696,20210717,SFN,SLN,1,3,2,1,0,20
4697,20210717,SDN,WAS,10,4,2,1,17,23
4698,20210717,SEA,ANA,4,9,2,1,11,12
4699,20210717,HOU,CHA,1,10,2,1,26,18
4700,20210717,MIN,DET,0,1,2,1,9,3
4701,20210717,MIN,DET,4,5,2,1,9,3
4702,20210717,BAL,KCA,8,4,2,1,8,10
4703,20210717,BOS,NYA,1,3,2,1,22,1
4704,20210717,CLE,OAK,3,2,2,1,24,28
4705,20210718,CHN,ARI,4,6,2,1,15,6
4706,20210718,TBA,ATL,7,5,2,1,21,4
4707,20210718,MIL,CIN,8,0,2,1,2,27
4708,20210718,LAN,COL,5,6,2,1,19,14
4709,20210718,MIA,PHI,4,7,2,1,5,29
4710,20210718,NYN,PIT,7,6,2,1,16,7
4711,20210718,SFN,SLN,1,2,2,1,0,20
4712,20210718,SDN,WAS,7,8,2,1,17,23
4713,20210718,SEA,ANA,7,4,2,1,11,12
4714,20210718,HOU,CHA,0,4,2,1,26,18
4715,20210718,MIN,DET,0,7,2,1,9,3
4716,20210718,BAL,KCA,5,0,2,1,8,10
4717,20210718,BOS,NYA,1,9,2,1,22,1
4718,20210718,CLE,OAK,4,2,2,1,24,28
4719,20210718,TEX,TOR,0,5,2,1,25,13
4720,20210718,TEX,TOR,0,10,2,1,25,13
4721,20210719,PIT,ARI,2,4,2,1,7,6
4722,20210719,NYN,CIN,15,11,2,1,16,27
4723,20210719,SFN,LAN,7,2,2,1,0,19
4724,20210719,CHN,SLN,3,8,2,1,15,20
4725,20210719,MIA,WAS,1,18,2,1,5,23
4726,20210719,MIN,CHA,3,2,2,1,9,18
4727,20210719,MIN,CHA,3,5,2,1,9,18
4728,20210719,TEX,DET,0,14,2,1,25,3
4729,20210719,CLE,HOU,3,4,2,1,24,26
4730,20210719,ANA,OAK,1,4,2,1,12,28
4731,20210719,BAL,TBA,6,1,2,1,8,21
4732,20210719,BOS,TOR,13,4,2,1,22,13
4733,20210720,PIT,ARI,6,11,2,1,7,6
4734,20210720,SDN,ATL,1,2,2,1,17,4
4735,20210720,NYN,CIN,3,4,2,1,16,27
4736,20210720,SEA,COL,6,4,2,1,11,14
4737,20210720,SFN,LAN,6,8,2,1,0,19
4738,20210720,KCA,MIL,5,2,2,1,10,2
4739,20210720,CHN,SLN,7,6,2,1,15,20
4740,20210720,MIA,WAS,3,6,2,1,5,23
4741,20210720,MIN,CHA,5,9,2,1,9,18
4742,20210720,TEX,DET,1,4,2,1,25,3
4743,20210720,CLE,HOU,3,9,2,1,24,26
4744,20210720,PHI,NYA,4,6,2,1,29,1
4745,20210720,ANA,OAK,0,6,2,1,12,28
4746,20210720,BAL,TBA,3,9,2,1,8,21
4747,20210721,PIT,ARI,4,6,2,1,7,6
4748,20210721,SDN,ATL,3,2,2,1,17,4
4749,20210721,SDN,ATL,6,5,2,1,17,4
4750,20210721,NYN,CIN,7,0,2,1,16,27
4751,20210721,SEA,COL,3,6,2,1,11,14
4752,20210721,SFN,LAN,4,2,2,1,0,19
4753,20210721,KCA,MIL,6,3,2,1,10,2
4754,20210721,CHN,SLN,2,3,2,1,15,20
4755,20210721,MIA,WAS,3,1,2,1,5,23
4756,20210721,MIN,CHA,7,2,2,1,9,18
4757,20210721,TEX,DET,2,4,2,1,25,3
4758,20210721,CLE,HOU,5,4,2,1,24,26
4759,20210721,PHI,NYA,5,6,2,1,29,1
4760,20210721,BAL,TBA,4,5,2,1,8,21
4761,20210721,BOS,TOR,7,4,2,1,22,13
4762,20210722,SFN,LAN,5,3,2,1,0,19
4763,20210722,SDN,MIA,3,2,2,1,17,5
4764,20210722,ATL,PHI,7,2,2,1,4,29
4765,20210722,CHN,SLN,2,3,2,1,15,20
4766,20210722,NYA,BOS,4,5,2,1,1,22
4767,20210722,TBA,CLE,5,4,2,1,21,24
4768,20210722,TEX,DET,5,7,2,1,25,3
4769,20210722,ANA,MIN,3,2,2,1,12,9
4770,20210722,OAK,SEA,4,1,2,1,28,11
4771,20210723,ARI,CHN,3,8,2,1,6,15
4772,20210723,SLN,CIN,5,6,2,1,20,27
4773,20210723,COL,LAN,9,6,2,1,14,19
4774,20210723,SDN,MIA,5,2,2,1,17,5
4775,20210723,CHA,MIL,1,7,2,1,18,2
4776,20210723,TOR,NYN,0,3,2,1,13,16
4777,20210723,ATL,PHI,1,5,2,1,4,29
4778,20210723,PIT,SFN,6,4,2,1,7,0
4779,20210723,WAS,BAL,1,6,2,1,23,8
4780,20210723,NYA,BOS,2,6,2,1,1,22
4781,20210723,TBA,CLE,10,5,2,1,21,24
4782,20210723,TEX,HOU,3,7,2,1,25,26
4783,20210723,DET,KCA,3,5,2,1,3,10
4784,20210723,ANA,MIN,4,5,2,1,12,9
4785,20210723,OAK,SEA,3,4,2,1,28,11
4786,20210724,ARI,CHN,7,3,2,1,6,15
4787,20210724,SLN,CIN,3,5,2,1,20,27
4788,20210724,COL,LAN,0,1,2,1,14,19
4789,20210724,SDN,MIA,2,3,2,1,17,5
4790,20210724,CHA,MIL,1,6,2,1,18,2
4791,20210724,TOR,NYN,10,3,2,1,13,16
4792,20210724,ATL,PHI,15,3,2,1,4,29
4793,20210724,PIT,SFN,10,2,2,1,7,0
4794,20210724,WAS,BAL,3,5,2,1,23,8
4795,20210724,NYA,BOS,4,3,2,1,1,22
4796,20210724,TBA,CLE,8,2,2,1,21,24
4797,20210724,TEX,HOU,1,4,2,1,25,26
4798,20210724,DET,KCA,8,9,2,1,3,10
4799,20210724,ANA,MIN,2,1,2,1,12,9
4800,20210724,OAK,SEA,4,5,2,1,28,11
4801,20210725,ARI,CHN,1,5,2,1,6,15
4802,20210725,SLN,CIN,10,6,2,1,20,27
4803,20210725,COL,LAN,2,3,2,1,14,19
4804,20210725,SDN,MIA,3,9,2,1,17,5
4805,20210725,CHA,MIL,3,1,2,1,18,2
4806,20210725,TOR,NYN,4,5,2,1,13,16
4807,20210725,ATL,PHI,1,2,2,1,4,29
4808,20210725,PIT,SFN,1,6,2,1,7,0
4809,20210725,WAS,BAL,4,5,2,1,23,8
4810,20210725,NYA,BOS,4,5,2,1,1,22
4811,20210725,TBA,CLE,2,3,2,1,21,24
4812,20210725,TEX,HOU,1,3,2,1,25,26
4813,20210725,DET,KCA,1,6,2,1,3,10
4814,20210725,ANA,MIN,6,2,2,1,12,9
4815,20210725,OAK,SEA,3,4,2,1,28,11
4816,20210726,CIN,CHN,5,6,2,1,27,15
4817,20210726,ATL,NYN,2,0,2,1,4,16
4818,20210726,ATL,NYN,0,1,2,1,4,16
4819,20210726,WAS,PHI,5,6,2,1,23,29
4820,20210726,COL,ANA,2,6,2,1,14,12
4821,20210726,TOR,BOS,4,5,2,1,13,22
4822,20210726,CHA,KCA,3,4,2,1,18,10
4823,20210726,DET,MIN,5,6,2,1,3,9
4824,20210726,HOU,SEA,8,11,2,1,26,11
4825,20210727,CIN,CHN,7,4,2,1,27,15
4826,20210727,ATL,NYN,12,5,2,1,4,16
4827,20210727,WAS,PHI,6,4,2,1,23,29
4828,20210727,MIL,PIT,9,0,2,1,2,7
4829,20210727,OAK,SDN,4,7,2,1,28,17
4830,20210727,LAN,SFN,1,2,2,1,19,0
4831,20210727,COL,ANA,12,3,2,1,14,12
4832,20210727,MIA,BAL,7,3,2,1,5,8
4833,20210727,SLN,CLE,4,2,2,1,20,24
4834,20210727,CHA,KCA,5,3,2,1,18,10
4835,20210727,DET,MIN,6,5,2,1,3,9
4836,20210727,HOU,SEA,8,6,2,1,26,11
4837,20210727,NYA,TBA,4,3,2,1,1,21
4838,20210727,ARI,TEX,4,5,2,1,6,25
4839,20210728,CIN,CHN,8,2,2,1,27,15
4840,20210728,ATL,NYN,1,2,2,1,4,16
4841,20210728,MIL,PIT,7,3,2,1,2,7
4842,20210728,OAK,SDN,10,4,2,1,28,17
4843,20210728,LAN,SFN,8,0,2,1,19,0
4844,20210728,COL,ANA,7,8,2,1,14,12
4845,20210728,MIA,BAL,7,8,2,1,5,8
4846,20210728,TOR,BOS,4,1,2,1,13,22
4847,20210728,TOR,BOS,1,4,2,1,13,22
4848,20210728,SLN,CLE,2,7,2,1,20,24
4849,20210728,CHA,KCA,2,3,2,1,18,10
4850,20210728,DET,MIN,17,14,2,1,3,9
4851,20210728,HOU,SEA,11,4,2,1,26,11
4852,20210728,NYA,TBA,3,1,2,1,1,21
4853,20210728,ARI,TEX,3,2,2,1,6,25
4854,20210729,CIN,CHN,7,4,2,1,27,15
4855,20210729,ATL,NYN,6,3,2,1,4,16
4856,20210729,WAS,PHI,3,1,2,1,23,29
4857,20210729,WAS,PHI,8,11,2,1,23,29
4858,20210729,MIL,PIT,12,0,2,1,2,7
4859,20210729,COL,SDN,0,3,2,1,14,17
4860,20210729,LAN,SFN,0,5,2,1,19,0
4861,20210729,OAK,ANA,4,0,2,1,28,12
4862,20210729,TOR,BOS,13,1,2,1,13,22
4863,20210729,BAL,DET,2,6,2,1,8,3
4864,20210729,CHA,KCA,0,5,2,1,18,10
4865,20210729,NYA,TBA,0,14,2,1,1,21
4866,20210730,LAN,ARI,5,6,2,1,19,6
4867,20210730,MIL,ATL,9,5,2,1,2,4
4868,20210730,NYA,MIA,3,1,2,1,1,5
4869,20210730,CIN,NYN,6,2,2,1,27,16
4870,20210730,PHI,PIT,0,7,2,1,29,7
4871,20210730,COL,SDN,9,4,2,1,14,17
4872,20210730,HOU,SFN,9,6,2,1,26,0
4873,20210730,MIN,SLN,1,5,2,1,9,20
4874,20210730,CHN,WAS,3,4,2,1,15,23
4875,20210730,OAK,ANA,2,0,2,1,28,12
4876,20210730,CLE,CHA,4,6,2,1,24,18
4877,20210730,BAL,DET,4,3,2,1,8,3
4878,20210730,BOS,TBA,3,7,2,1,22,21
4879,20210730,SEA,TEX,9,5,2,1,11,25
4880,20210730,KCA,TOR,4,6,2,1,10,13
4881,20210731,LAN,ARI,8,3,2,1,19,6
4882,20210731,MIL,ATL,1,8,2,1,2,4
